"","20210112_30102534301221-01_P0091-3 D0 media_06.RCC","20210113_30102534541221-01_P0091-7 LUNG D3 NMC2 100ug.ml_07.RCC","20210113_30102534541221-01_P0091-8 LUNG D3 IFNy 100ng.ml_08.RCC","20210113_30102534541221-01_P0091-9 LUNG D3 IgG1 100ug.ml_09.RCC","20210113_30102534541221-01_P0091-10 LUNG D3 NMC2 30ug.ml_10.RCC","20210112_30102534301221-01_P0091-2 D0 media_05.RCC","20210108_P0090_D0_Control(3).RCC","20210108_P0090_D0_Control(1).RCC","20210108_P0090_D0_Control(2).RCC","20210112_30102534301221-01_P0091-1 D3 IgG1 100ug]mL_07.RCC","20210112_30102534301221-01_P0090-12 D3 IFNy 100ng]mL_03.RCC","20210112_30102534301221-01_P0091-1 D0 media_04.RCC","20210112_30102534301221-01_P0091-3 D3 NMC2 100ug]mL_09.RCC","20210108_P0090_D3_IFNg_100ngml(1).RCC","20210108_P0090_D3_IgG1_100ugml(3).RCC","20210112_30102534301221-01_P0090-11 D3 NMC2 100ug]mL_02.RCC","20210112_30102534301221-01_P0090-10 D3 NMC2 30ug]mL_01.RCC","20210108_P0090_D3_IFNg_100ngml(2).RCC","20210108_P0090_D3_NMC2_100ugml(2).RCC","20210108_P0090_D3_NMC2_30ugml(1).RCC","20210108_P0090_D3_IgG1_100ugml(2).RCC","20210108_P0090_D3_IgG1_100ugml(1).RCC","20210108_P0090_D3_NMC2_30ugml(2).RCC","20210108_P0090_D3_NMC2_100ugml(1).RCC","20210112_30102534301221-01_P0091-5 D3 IgG1 100ug]mL_11.RCC","20210112_30102534301221-01_P0091-6 D3 NMC2 30ug]mL_12.RCC","20210112_30102534301221-01_P0091-4 D3 IFNy 100ng]mL_10.RCC","20210113_30102534541221-01_P0091-11 LUNG D3 NMC2 100ug.ml_11.RCC","20210112_30102534301221-01_P0091-2 D3 NMC2 30ug]mL_08.RCC","20210113_30102534541221-01_P0091-12 LUNG D3 IFNy 100ng.ml_12.RCC"
"PC - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.38781922202002,6.23395708415075,6.21971447237991,6.09877569009304,7.10204489764652,8.12124703234306,8.18216351366361,7.41900668158606,7.25792599956958,3.91156206901603,7.23489065351531,7.46159809946961,7.33977512328771,3.93411062164778,6.47251831468308,6.53477556537811,6.17140496816718,6.51804882410639,6.46377617310239,6.67450532548886,6.28289202198539,7.07668529977496,7.12754303624614,6.77320361378379,6.57626001342479
"FCN1 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,7.69426424918244,5.4308195266067,6.97278157916972,7.04754398338359,6.56763769698669,6.09877569009304,7.72353346289238,7.72531840700645,7.13153750587477,6.88849196676063,4.09524779768106,3.91156206901603,6.95478275142539,6.72463240162888,7.25231230263246,6.96000882685923,6.78285847198025,7.08936448095128,6.10429079899782,6.81083067966973,6.7322649522835,7.32658213505808,6.76831882003973,6.71411531199821,7.12754303624614,5.891848115836,6.71827909011246
"CD80 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,7.77443459711337,5.4308195266067,6.50329633474323,5.77452547988911,5.87576003914788,6.0603016059985,7.30849582482043,7.47739080791864,7.78361426044629,6.88849196676063,4.09524779768106,3.91156206901603,6.46935601729441,7.0141390064226,6.71174384642911,6.15265388162591,6.52910188678928,6.17863172963434,6.73434112375637,6.92404126902398,6.58930700070302,7.0370755178631,6.42039550699433,6.81365106066764,6.62504269743652,6.92932280318771,6.24184106046678
"NKG7 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.80285661362027,7.81891953375846,7.17532035786089,7.26023919253098,7.64953281786005,6.93682248616989,7.02462229246083,6.88849196676063,7.11353616365691,3.91156206901603,6.95478275142539,6.72463240162888,7.05966726389232,6.96000882685923,6.95794514185333,6.48897180398796,6.97875994169678,7.24051491869874,7.09180741879068,6.67450532548886,6.96096384835275,6.07668529977496,7.08447429215621,7.07018548988009,6.96620662086331
"PTGER4 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.7097471825245,6.94445041690718,7.19768824705447,6.55128793689132,7.57153034896966,7.47739080791864,6.49410750066207,6.71856705512193,4.09524779768106,6.86287351252155,6.46935601729441,6.55470747009866,6.71174384642911,6.15265388162591,6.2880937176994,6.44166612882918,5.88189830426612,6.28358366584438,6.98162450909827,6.45211301714194,7.13088881119443,6.07668529977496,6.94697086832873,6.22888326408076,7.17771058917222
"SNCA - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,7.60937524162092,7.71062642646526,6.38781922202002,5.99691788616535,6.08221094282266,6.0603016059985,7.64953281786005,6.79931897890579,6.90914506396057,7.04049508699455,7.67296350120489,3.91156206901603,7.31735285148549,7.2551471728932,4.26985221203887,6.79651011358044,7.11406431461072,6.53477556537811,6.97875994169678,7.00347570299873,7.07043381030272,6.45211301714194,6.86785446712164,5.71411531199821,7.74051987662916,6.891848115836,6.80574189912376
"APH1B - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.38781922202002,5.94445042862068,6.34524537704776,6.13625035556994,7.10204489764652,2.91043833744184,7.13153750587477,7.04049508699455,7.18753677583396,3.91156206901603,6.84786758418782,7.36206247327378,6.57424022908534,6.32257887405545,6.87305626149766,6.74422892217568,6.64271068249873,6.68797394273548,6.58930700070302,6.32658214404588,5.96096384835275,6.3661919985843,6.68393631750107,6.3443603971623,6.80574189912376
"TP53 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,6.54711493621781,6.69888225142617,6.68373826098216,3.19980204416031,7.17783070977035,2.75168158722949,7.04049508699455,4.09524779768106,3.91156206901603,3.22973526082972,6.72463240162888,4.26985221203887,3.93411062164778,6.47251831468308,6.34213056079025,6.20382636490237,6.00347570299873,6.28974663586197,6.03707552884819,6.28289202198539,2.76562024472676,6.84743513547733,6.50190167292427,6.24184106046678
"FGF9 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,3.19980204416031,7.38428141054345,2.75168158722949,6.30352951474652,4.09524779768106,3.91156206901603,3.22973526082972,7.36206247327378,4.26985221203887,6.24011670856184,6.63601706727374,6.62223830319985,6.66616971028183,6.75070963883881,6.88698758388053,6.67450532548886,6.6614035468966,6.49172284714798,7.36200827698641,7.25863043906978,6.88820414027154
"KIR3DL2 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,3.19980204416031,6.79931897890579,2.75168158722949,6.52592196739464,4.09524779768106,3.91156206901603,3.22973526082972,6.13966999639742,4.26985221203887,3.93411062164778,4.45440721921336,5.99420719108816,6.23553528121851,6.95100825062212,6.58930700070302,6.32658214404588,6.6614035468966,6.22868851505859,4.380265096346,6.68831477255355,6.11059641371779
"TICAM1 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,6.744151809537,6.03330132545379,5.80504458074451,6.86103700339678,7.47739080791864,7.02462229246083,7.71856705512193,4.09524779768106,6.95033625825809,3.22973526082972,7.0141390064226,4.26985221203887,6.32257887405545,6.2880937176994,4.35155787445556,6.10429079899782,6.40557413866893,6.67676986310567,2.8094449030964,6.76831882003973,7.07668529977496,4.380265096346,6.1033521669138,6.80574189912376
"ELOB - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.94445042862068,5.69888223753912,5.49470437652837,7.20896020132605,6.93682248616989,7.32418260825324,6.88849196676063,4.09524779768106,7.2551908320093,3.22973526082972,7.64217026711481,4.26985221203887,6.24011670856184,6.73555272051688,6.62223830319985,6.35582961296675,6.19612077250818,6.00434444005032,7.25946786858109,6.13088881119443,6.49172284714798,6.89806114849799,6.1033521669138,6.6251696053383
"NOS2 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,6.86103700339678,2.91043833744184,6.78361426044629,6.71856705512193,4.09524779768106,3.91156206901603,3.22973526082972,6.87663543914425,4.26985221203887,3.93411062164778,6.35222396441639,6.05833745175314,5.88189830426612,6.40557413866893,6.49619770019288,2.8094449030964,6.76831882003973,6.81365106066764,6.84743513547733,6.4512756441992,6.71827909011246
"PLA2G2A - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,7.10204489764652,7.06235335451556,6.64611061491351,6.88849196676063,7.03553360651072,3.91156206901603,3.22973526082972,7.13967000662845,4.26985221203887,6.15265388162591,6.9161249327106,4.35155787445556,6.20382636490237,5.2835836843638,6.64820078085254,2.8094449030964,6.13088881119443,5.90676043459948,7.16936323287035,6.5508112474047,6.30324159083361
"PNOC - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.64899462176469,4.42126935699206,4.50542934588126,6.86103700339678,6.47739081601437,6.49410750066207,6.88849196676063,7.32504023570225,3.91156206901603,3.22973526082972,7.2551471728932,7.2065085510545,6.15265388162591,6.73555272051688,6.2352151913558,6.06952531997279,6.24051491869874,6.64820078085254,2.8094449030964,6.54592635679403,5.90676043459948,6.89806114849799,6.50190167292427,7.07583100115869
"TRAT1 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.64899462176469,5.81917659235191,4.50542934588126,6.98656773448367,7.38428141054345,2.75168158722949,6.71856705512193,4.09524779768106,6.86287351252155,3.22973526082972,6.55470747009866,4.26985221203887,3.93411062164778,6.58354960601191,6.2352151913558,5.95990088193683,6.58843821121584,6.78570418953391,5.86715051642078,5.96096384835275,5.71411531199821,6.68393631750107,6.28777690004553,6.71827909011246
"APLNR - mRNA",1.72672268392744,3.89990153342207,7.49546104141786,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,5.69888223753912,4.50542934588126,7.30849582482043,7.47739080791864,2.75168158722949,7.04049508699455,4.09524779768106,6.86287351252155,3.22973526082972,6.72463240162888,6.77587416529762,6.32257887405545,6.82866210713906,6.11973794680552,6.46686086207248,6.81083067966973,6.81169952906008,6.67450532548886,6.54592635679403,6.90676043459948,7.04008014921233,6.59811692296832,6.57626001342479
"PRR5 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,5.63475190390678,4.50542934588126,6.98656773448367,7.17783070977035,2.75168158722949,6.71856705512193,7.32504023570225,3.91156206901603,3.22973526082972,7.0141390064226,4.26985221203887,3.93411062164778,6.41362469670674,5.99420719108816,6.13823804557785,6.55367287935007,6.17426954137854,5.86715051642078,2.81824358531489,6.49172284714798,4.380265096346,6.85337399954171,6.52563394953421
"PTCD2 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,7.74304792038089,3.47136437156448,6.04754399428926,5.76028280534835,6.0603016059985,7.20896020132605,7.06235335451556,6.13153750587477,6.88849196676063,7.11353616365691,7.03279858695618,3.22973526082972,6.36206246450432,4.26985221203887,3.93411062164778,6.52910188678928,6.39275645051219,6.41241311694331,6.48152305342829,7.13362749295422,6.32658214404588,2.81824358531489,6.90676043459948,7.53193336904989,6.81384556603949,6.30324159083361
"PIK3R5 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.61021158182585,6.09645362748722,6.56763769698669,6.78158554319976,3.19980204416031,6.79931897890579,6.64611061491351,7.17799854299741,4.09524779768106,3.91156206901603,3.22973526082972,7.13967000662845,4.26985221203887,3.93411062164778,6.41362469670674,6.17863172963434,5.75636748223293,5.78108331914206,6.52790648209607,5.86715051642078,2.81824358531489,6.90676043459948,6.79496768913462,6.16748245597973,4.26616241200163
"TIGIT - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.89000267703569,5.93020781862037,4.50542934588126,6.72353346971827,7.28474574501116,6.13153750587477,6.71856705512193,4.09524779768106,3.91156206901603,3.22973526082972,6.13966999639742,6.77587416529762,6.40058137372345,4.45440721921336,6.2352151913558,5.95990088193683,6.58843821121584,6.39666187139073,6.56759024216694,2.81824358531489,5.90676043459948,6.79496768913462,5.891848115836,6.47316653949942
"WNT4 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.83341910779822,4.42126935699206,5.49470437652837,6.98656773448367,7.28474574501116,6.78361426044629,7.04049508699455,4.09524779768106,3.91156206901603,3.22973526082972,7.72463240162888,6.77587416529762,7.19704807226724,7.35222397324585,6.78270302395203,6.41241311694331,6.68797394273548,6.98162450909827,6.32658214404588,2.81824358531489,5.90676043459948,7.36200827698641,7.0362380130227,6.84756206634412
"BIRC5 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.7097471825245,4.41174369862063,5.63475190390678,4.50542934588126,7.10204489764652,6.64731579047093,6.49410750066207,6.52592196739464,4.09524779768106,7.03279858695618,3.22973526082972,6.72463240162888,4.26985221203887,7.43805614000572,6.63601706727374,6.39275645051219,6.51932826157904,6.55367287935007,6.17426954137854,6.32658214404588,2.81824358531489,5.71411531199821,6.68393631750107,6.68831477255355,7.04020726172873
"FCRL2 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.38781922202002,4.41174369862063,5.69888223753912,5.43581075280117,6.86103700339678,6.79931897890579,6.78361426044629,2.56744030814171,4.09524779768106,3.91156206901603,3.22973526082972,7.46159809946961,4.26985221203887,6.24011670856184,6.58354960601191,6.17863172963434,6.29693580354497,6.71968272428761,6.88698758388053,6.18907861130815,2.81824358531489,6.22868851505859,7.16936323287035,6.73138345864968,7.07583100115869
"SOX10 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,3.19980204416031,6.64731579047093,6.64611061491351,7.04049508699455,4.09524779768106,3.91156206901603,3.22973526082972,6.13966999639742,4.26985221203887,3.93411062164778,4.45440721921336,6.05833745175314,6.17140496816718,5.78108331914206,6.46377617310239,6.45211301714194,6.54592635679403,5.71411531199821,6.49951187647544,5.64392059024394,6.24184106046678
"PRLR - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.77452547988911,5.76028280534835,5.37441017480725,3.19980204416031,7.86970839068429,6.64611061491351,7.04049508699455,4.09524779768106,3.91156206901603,3.22973526082972,6.55470747009866,6.71174384642911,6.24011670856184,4.45440721921336,6.11973794680552,6.29693580354497,6.75070963883881,6.83723457092386,5.86715051642078,6.76831882003973,6.22868851505859,6.94697086832873,6.73138345864968,6.47316653949942
"TNFRSF11A - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,6.03330132545379,4.50542934588126,3.19980204416031,6.93682248616989,6.64611061491351,6.52592196739464,4.09524779768106,3.91156206901603,3.22973526082972,6.36206246450432,7.05966726389232,3.93411062164778,6.35222396441639,5.92709298445209,6.20382636490237,6.55367287935007,6.49619770019288,6.45211301714194,6.42039550699433,6.81365106066764,6.79496768913462,6.1033521669138,6.57626001342479
"C5 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,5.69888223753912,4.50542934588126,3.19980204416031,7.06235335451556,6.90914506396057,6.52592196739464,4.09524779768106,3.91156206901603,6.73239031458239,6.36206246450432,4.26985221203887,6.32257887405545,6.78285847198025,4.35155787445556,5.75636748223293,5.83997694103187,6.43060925747148,6.03707552884819,6.42039550699433,2.76562024472676,7.16936323287035,6.1033521669138,6.30324159083361
"ANLN - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,5.76028280534835,4.50542934588126,3.19980204416031,7.47739080791864,6.32418259925047,6.71856705512193,4.09524779768106,3.91156206901603,6.84786758418782,6.13966999639742,6.77587416529762,7.0106348124209,6.82866210713906,4.35155787445556,6.66616971028183,6.55367287935007,6.49619770019288,5.86715051642078,6.13088881119443,6.07668529977496,6.89806114849799,6.39880813515202,6.4187187660948
"MICA - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,5.77452547988911,4.42126935699206,5.60573563203428,3.19980204416031,7.38428141054345,6.32418259925047,6.88849196676063,4.09524779768106,3.91156206901603,6.73239031458239,6.72463240162888,4.26985221203887,3.93411062164778,4.45440721921336,4.35155787445556,5.61886400118568,5.44404830977115,5.86232549097623,6.18907861130815,6.76831882003973,6.3661919985843,6.56364224301224,6.3443603971623,6.24184106046678
"HDAC11 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,3.19980204416031,7.17783070977035,7.32418260825324,6.71856705512193,4.09524779768106,3.91156206901603,7.23489065351531,8.0141390064226,4.26985221203887,6.15265388162591,4.45440721921336,6.2352151913558,6.3266831993642,7.17340067195857,6.7592320420997,6.86715051642078,6.76831882003973,7.22868850543975,7.65479006290419,6.96584865050817,7.14454374030008
"SYK - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,6.35948791032928,6.46072246616084,6.49470436053007,3.19980204416031,2.91043833744184,7.02462229246083,6.52592196739464,4.09524779768106,7.11080092615341,3.22973526082972,6.36206246450432,4.26985221203887,6.15265388162591,6.2880937176994,6.53477556537811,6.17140496816718,6.36604574990096,6.58930700070302,6.67450532548886,6.54592635679403,6.60720013979214,6.56364224301224,7.28777690927837,6.30324159083361
"OAS1 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,7.68141601575879,7.49724847670341,7.8508481937529,3.19980204416031,6.79931897890579,6.78361426044629,7.04049508699455,4.09524779768106,3.91156206901603,3.22973526082972,7.87663543914425,7.33977512328771,6.61208556663003,6.95794514185333,6.11973794680552,7.25113217312156,6.55367287935007,7.447288082628,6.67450532548886,7.04842666916746,6.81365106066764,7.04008014921233,6.39880813515202,7.71827909011246
"GNLY - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.50329633474323,7.52941292153284,7.36514486204875,7.68373825396536,3.19980204416031,7.28474574501116,6.90914506396057,7.17799854299741,7.03553360651072,3.91156206901603,3.22973526082972,7.0141390064226,6.95275191522904,6.85309354361047,6.68664317885846,5.92709298445209,6.56995431566748,7.28358366584438,6.86232549097623,6.86715051642078,6.86785446712164,6.49172284714798,6.94697086832873,5.81384556603949,6.4187187660948
"ANGPT2 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,8.91066221608924,8.35522942915224,8.4581785407041,3.19980204416031,7.86970839068429,2.75168158722949,6.52592196739464,4.09524779768106,6.86287351252155,6.60685947443669,7.36206247327378,6.8372747055733,3.93411062164778,6.68664317885846,5.92709298445209,5.88189830426612,6.40557413866893,6.70478428266462,6.03707552884819,6.54592635679403,6.3661919985843,6.99427651370315,5.96584866204921,6.52563394953421
"CD36 - mRNA",1.72672268392744,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,9.24484533659383,8.93687153658104,9.36260082649512,6.72353346971827,6.47739081601437,2.75168158722949,6.71856705512193,4.09524779768106,3.91156206901603,3.22973526082972,6.55470747009866,4.26985221203887,6.15265388162591,6.78285847198025,4.35155787445556,6.23553528121851,6.28358366584438,6.43060925747148,6.45211301714194,6.6614035468966,6.71411531199821,7.21000523713452,8.25863043906978,4.26616241200163
