"","20201209_30102534211221-01_P0094 D3 27 nmc2 30_12.RCC","20201209_30102534211221-01_P0094 D3 18 nmc2 30_03.RCC","20201209_30102534211221-01_P0094 D3 23 PD1 250_08.RCC","20201208_30102534591221-01_P0094 D3 8 nmc2 100_05.RCC","20201208_30102534591221-01_P0094 D3 9 nmc2 30_06.RCC","20201209_30102534211221-01_P0094 D3 17 nmc2 100_02.RCC","20201209_30102534211221-01_P0094 D3 16 IFN_01.RCC","20201209_30102534211221-01_P0094 D3 26 nmc2 100_11.RCC","20201204_30102534581221-01_P0094 D0 1_07.RCC","20201204_30102534581221-01_P0094 D0 2 _08.RCC","20201204_30102534581221-01_P0094 D0 3_09.RCC","20201209_30102534211221-01_P0094 D3 19 IgG 250_04.RCC","20201208_30102534591221-01_P0094 D3 14 PD1 250_11.RCC","20201209_30102534211221-01_P0094 D3 25 IFN_10.RCC","20201208_30102534591221-01_P0094 D3 10 IgG 250_07.RCC","20201204_30102534581221-01_P0094 IgG 250 D3 1_10.RCC","20201208_30102534591221-01_P0094 D3 7 IFN_04.RCC"
"CEP55 - mRNA",6.04509238962028,5.85540697195561,5.47861904561481,5.1060599862162,5.37711371687933,5.47500158825867,4.27467830509831,5.54455039136376,5.72086505654296,5.53260110611095,4.99786508093077,4.98212824563508,5.0108908557719,4.57812284665382,4.84128198900595,4.88546913555051,5.11130538171448
"TNFAIP3 - mRNA",6.20555702386624,5.29901374069462,5.77140080540766,5.14670197536785,5.08338273666273,5.15307342849817,5.4737445131578,5.30354219070007,5.52155621995233,5.80944127585029,5.8947715235847,4.85659733450365,4.66296755641934,4.72496425836294,4.62715715144364,5.12939480086993,5.25332439962963
"CD163 - mRNA",6.04509238962028,5.60386831175309,5.58295566931197,5.18623034395721,5.2991112858769,5.40100095901364,5.93940803177171,5.79830685298999,5.81106282572675,5.08008899983569,5.56614895600781,4.76639952071312,4.95842358337107,4.47120768919727,5.15322607500554,4.84699498773588,5.38260739279957
"NEIL1 - mRNA",6.48119141038367,6.25594501102959,6.01467196370624,5.18623034395721,5.33863969759953,5.85351317159047,6.12582113890512,5.3676725741793,5.72086505654296,5.53260110611095,4.84032384214897,4.39716565362155,5.15773226286527,5.05617016823711,4.5068629608761,4.80746667507007,4.46277780410475
"CD4 - mRNA",6.71251702706657,5.91199061053829,5.74165347301883,4.93097325803811,5.37711371687933,5.96042835055578,6.40335509274161,5.48796682466903,5.46710836224531,4.96144441560067,4.5322015515829,4.51264294477764,4.95842358337107,4.72496425836294,4.37561840946753,4.84699498773588,4.64564183321522
"FGFR1 - mRNA",6.27955759846801,5.7965133971117,5.74165347301883,5.2247044573611,5.41458846947314,5.40100095901364,6.12582113890512,6.01403562830003,5.01459618329611,4.78635777476626,5.18427819147953,4.56709070071005,5.48893821797332,4.98022134899074,5.02769513763793,4.63754162210693,4.95376422833289
"SOX11 - mRNA",6.27955759846801,5.60386831175309,5.68025283926029,5.33432892689219,5.2991112858769,5.15307342849817,5.88878198808802,5.702091601201,5.08859673573013,5.53260110611095,5.13988401384381,4.89966593776427,5.0108908557719,5.16308530710967,4.62715715144364,4.72500451790874,4.86803435335696
"IKBKB - mRNA",6.48119141038367,5.7965133971117,5.36614421841593,5.06423984871425,5.08338273666273,5.40100095901364,5.78186663995269,5.702091601201,5.22610036355002,5.3557233033742,5.13988401384381,5.33576528161907,5.62980072691805,4.98022134899074,4.8901916448469,4.95946971699429,4.50125186927712
"FAP - mRNA",5.95762948965226,5.73511273282084,5.2010850230236,4.78413190180102,4.65274827872707,5.54539086672292,5.8363144987552,5.3676725741793,5.22610036355002,5.50458673971925,5.22734681417607,5.30405629487626,4.90397566906507,4.47120768919727,4.93749731725294,5.0298590890464,4.16021504062683
"FCGR1A - mRNA",6.1275545194672,5.60386831175309,4.96404590976258,4.78413190180102,4.58861798301878,6.10726977027527,5.40335509274161,5.75100123586055,5.35163119102927,5.25842628473569,5.04677465582616,4.51264294477764,4.72709793840736,4.52565554308167,4.79065596087105,4.54443221771545,4.38260742738143
"CTSW - mRNA",6.04509238962028,5.7965133971117,5.32661586588887,4.78413190180102,4.93654117508448,5.61250510611104,5.66638948153136,4.38219183199292,5.15898603737461,4.58704899171481,4.5322015515829,4.56709070071005,4.72709793840736,4.23019963108508,4.68374068879149,4.72500451790874,4.29771857171231
"CD45RB - mRNA",6.60148562278491,5.91199061053829,5.28597389371737,5.26217916772614,4.82962598566383,5.73803584812792,5.78186663995269,4.38219183199292,5.35163119102927,5.3557233033742,5.22734681417607,4.76639952071312,5.0108908557719,4.98022134899074,4.5068629608761,4.44489647792346,4.09456275091373
"ICAM2 - mRNA",6.04509238962028,5.60386831175309,5.85713064895757,5.40304168695537,5.21664921621303,5.40100095901364,4.27467830509831,5.54455039136376,3.84415422471054,4.15408955142472,4.10960812001167,4.33576528161907,4.52546405544876,4.85823090795938,4.44273268114378,5.16110357816394,5.23060437236065
"PRLR - mRNA",6.27955759846801,5.73511273282084,5.80054714050218,5.1060599862162,5.45111448924894,5.32299853806237,4.27467830509831,4.38219183199292,3.84415422471054,3.75774548029958,4.10960812001167,4.2716348337825,4.28387185478812,5.05617016823711,4.23122847818512,4.44489647792346,4.50125186927712
"HDC - mRNA",6.34994704397683,5.29901374069462,6.03933392112034,5.18623034395721,5.25846928881647,5.73803584812792,4.27467830509831,4.38219183199292,3.84415422471054,4.08008899983569,4.10960812001167,4.06013076003879,4.28387185478812,5.01869545711284,4.30522914412574,4.80746667507007,4.64564183321522
"SYK - mRNA",5.95762948965226,5.38147588052836,5.40461849141763,4.83475803084301,5.45111448924894,4.96042835055578,4.27467830509831,4.38219183199292,3.84415422471054,3.75774548029958,4.38781158974131,4.56709070071005,4.59585343106833,4.85823090795938,4.79065596087105,4.4955226172345,4.46277780410475
"CD3G - mRNA",6.20555702386624,5.73511273282084,5.58295566931197,5.02117112290229,5.37711371687933,5.47500158825867,4.27467830509831,5.23642798266487,3.84415422471054,3.83216139576162,4.78374024126317,4.33576528161907,5.06151687792496,4.7707680076434,5.02769513763793,4.23441678277783,4.46277780410475
"GZMH - mRNA",6.60148562278491,6.38147588052836,5.6161226399582,5.26217916772614,5.52150377002877,5.67663537045233,4.27467830509831,4.38219183199292,3.84415422471054,4.15408955142472,4.10960812001167,4.2716348337825,4.28387185478812,4.62874886973927,4.37561840946753,4.68193568526083,4.61087649096592
"IL1RN - mRNA",6.65806926314974,6.49695297548573,5.24415373107363,4.88366763469432,5.17358044376649,5.40100095901364,4.27467830509831,4.38219183199292,3.84415422471054,3.75774548029958,4.10960812001167,4.67018425663441,4.28387185478812,4.35573052598063,4.44273268114378,4.23441678277783,4.29771857171231
"TNFSF13 - mRNA",6.48119141038367,5.67098249143081,5.40461849141763,4.78413190180102,4.52150377002877,4.96042835055578,4.27467830509831,4.38219183199292,3.84415422471054,3.75774548029958,4.10960812001167,3.94271801654841,4.90397566906507,4.2110489614867,4.23122847818512,4.4955226172345,4.61087649096592
"NOS2 - mRNA",6.04509238962028,6.0695318718268,5.51424294271906,4.731664476089,4.71414878515574,5.61250510611104,4.27467830509831,4.38219183199292,3.84415422471054,3.75774548029958,4.10960812001167,4.06013076003879,4.28387185478812,4.2110489614867,4.23122847818512,4.28139781188165,4.38260742738143
"CCNO - mRNA",6.27955759846801,5.96643828895889,5.96404590976258,5.80966697094284,4.71414878515574,5.40100095901364,5.88878198808802,5.30354219070007,3.84415422471054,3.83216139576162,4.10960812001167,4.39716565362155,4.66296755641934,5.23019963108508,4.79065596087105,4.63754162210693,4.80791329154546
"WNT4 - mRNA",6.34994704397683,6.53347898608656,6.2010850230236,5.5003389972676,5.21664921621303,5.32299853806237,5.4737445131578,4.38219183199292,3.84415422471054,3.75774548029958,4.10960812001167,4.56709070071005,4.28387185478812,5.23019963108508,4.62715715144364,4.9950935814872,4.64564183321522
"ROBO4 - mRNA",6.1275545194672,6.11844148161637,5.93805071131441,5.33432892689219,5.41458846947314,5.73803584812792,5.78186663995269,4.38219183199292,3.84415422471054,3.83216139576162,4.10960812001167,4.2045205169912,4.28387185478812,5.12832004706396,5.02769513763793,4.88546913555051,4.64564183321522
"WNT7B - mRNA",6.20555702386624,6.01890581103194,5.91157841454386,4.83475803084301,5.58861801299887,5.73803584812792,5.98831769572701,4.38219183199292,3.84415422471054,3.75774548029958,4.10960812001167,4.2716348337825,4.90397566906507,4.7707680076434,4.56826345266013,4.84699498773588,4.38260742738143
"CCL21 - mRNA",6.54259207549129,6.21155088341217,6.06358154633597,5.40304168695537,4.93654117508448,5.73803584812792,5.6049890887815,4.38219183199292,3.84415422471054,4.29159302360736,4.10960812001167,3.94271801654841,4.78849852392578,4.62874886973927,4.23122847818512,4.68193568526083,4.20752065389072
"CD19 - mRNA",6.65806926314974,6.01890581103194,5.88461137598771,5.59148686125929,4.98716735537387,6.40100095901364,6.03562338191537,4.38219183199292,3.84415422471054,4.29159302360736,4.38781158974131,4.81220318713504,5.15773226286527,4.81516213180624,4.9833010583602,4.54443221771545,4.42324945990912
"NCR1 - mRNA",6.54259207549129,6.0695318718268,5.77140080540766,5.43620865550172,5.62103938076426,5.79692957934902,5.98831769572701,4.38219183199292,3.84415422471054,4.15408955142472,4.59931565108024,4.67018425663441,4.28387185478812,4.47120768919727,4.62715715144364,4.88546913555051,4.50125186927712
"GIMAP6 - mRNA",6.71251702706657,5.73511273282084,5.82911618104132,5.1060599862162,5.55545111071705,5.85351317159047,5.40335509274161,4.38219183199292,3.84415422471054,4.15408955142472,4.78374024126317,4.71909383067205,4.95842358337107,4.98022134899074,4.68374068879149,5.06380650621018,4.42324945990912
"APLNR - mRNA",6.54259207549129,5.73511273282084,6.22278000983222,5.36909435016125,5.21664921621303,5.73803584812792,5.66638948153136,4.38219183199292,4.85413152948008,4.08008899983569,4.10960812001167,5.27163487112937,4.90397566906507,5.26262107461296,4.44273268114378,4.92294393608456,4.86803435335696
"LILRA3 - mRNA",6.71251702706657,5.7965133971117,5.82911618104132,5.26217916772614,5.52150377002877,5.96042835055578,5.54085866917313,4.38219183199292,4.76666872564051,4.15408955142472,5.38781158974131,4.94148618940801,4.90397566906507,4.57812284665382,4.15322603446413,4.92294393608456,4.67958909275793
"CD40LG - mRNA",6.41706109351704,5.67098249143081,5.44209305012385,4.88366763469432,5.58861801299887,4.96042835055578,5.40335509274161,4.38219183199292,3.84415422471054,4.35572326814188,4.10960812001167,3.94271801654841,4.28387185478812,4.81516213180624,4.15322603446413,4.54443221771545,4.53872662043157
"FAS - mRNA",6.27955759846801,5.85540697195561,5.44209305012385,5.43620865550172,5.17358044376649,5.24053632698951,5.4737445131578,4.38219183199292,3.84415422471054,4.41712393024707,4.10960812001167,4.76639952071312,4.90397566906507,4.72496425836294,3.85032798039789,4.54443221771545,4.11130538171448
"BCL6B - mRNA",6.1275545194672,5.96643828895889,5.51424294271906,5.02117112290229,5.25846928881647,5.32299853806237,5.54085866917313,4.38219183199292,3.84415422471054,4.29159302360736,4.38781158974131,4.81220318713504,4.28387185478812,4.94069302670178,4.62715715144364,4.44489647792346,4.34078720083113
"IL2RB - mRNA",6.41706109351704,5.60386831175309,5.82911618104132,5.14670197536785,5.12918631191633,5.40100095901364,5.72528324898752,4.38219183199292,4.67355936364789,4.41712393024707,4.46181213328202,3.98212829128127,4.78849852392578,5.12832004706396,3.85032798039789,4.28139781188165,4.25332439962963
"WNT11 - mRNA",6.34994704397683,5.38147588052836,5.47861904561481,5.06423984871425,4.58861798301878,5.47500158825867,5.66638948153136,4.38219183199292,3.84415422471054,3.91962420721993,4.10960812001167,4.2716348337825,4.78849852392578,4.35573052598063,3.85032798039789,4.33798141158456,4.09456275091373
"CCL22 - mRNA",6.1275545194672,3.88452124220172,6.1108872444148,4.97677699937876,5.37711371687933,5.54539086672292,5.93940803177171,5.3676725741793,3.84415422471054,4.22447885230468,4.10960812001167,4.56709070071005,4.59585343106833,4.90005103817791,4.68374068879149,5.09697328289763,4.80791329154546
"IRF5 - mRNA",6.7649843354354,3.88452124220172,5.71127972530302,4.97677699937876,5.08338273666273,5.85351317159047,5.72528324898752,5.54455039136376,3.84415422471054,4.15408955142472,4.10960812001167,5.06013071679503,4.95842358337107,5.09269600740399,3.98330101275111,4.92294393608456,4.34078720083113
"F2RL1 - mRNA",6.48119141038367,5.67098249143081,6.17905880357785,5.99914472429989,5.71414875767399,5.73803584812792,5.6049890887815,5.79830685298999,3.84415422471054,3.83216139576162,4.10960812001167,3.98212829128127,4.28387185478812,5.16308530710967,4.73818848113006,4.68193568526083,4.89718063479304
"MAP3K5 - mRNA",6.54259207549129,6.0695318718268,5.51424294271906,5.78413187562056,5.52150377002877,5.54539086672292,5.40335509274161,5.5989981811102,3.84415422471054,4.29159302360736,4.5322015515829,4.2716348337825,4.28387185478812,5.12832004706396,4.73818848113006,4.63754162210693,4.20752065389072
"CDH5 - mRNA",6.60148562278491,6.25594501102959,5.93805071131441,5.29870519506091,5.17358044376649,5.90796099072935,5.93940803177171,5.48796682466903,3.84415422471054,4.29159302360736,4.30980911985455,4.33576528161907,4.84739215033612,5.05617016823711,5.23122851659278,4.84699498773588,4.61087649096592
"TLR7 - mRNA",6.65806926314974,6.16574718500725,5.80054714050218,5.59148686125929,5.71414875767399,6.15307340822532,5.78186663995269,5.54455039136376,3.84415422471054,4.15408955142472,4.38781158974131,4.67018425663441,4.84739215033612,5.26262107461296,4.68374068879149,4.80746667507007,4.80791329154546
"CXCR6 - mRNA",6.48119141038367,6.21155088341217,6.01467196370624,5.62063317999033,5.55545111071705,5.15307342849817,5.40335509274161,5.75100123586055,3.84415422471054,3.91962420721993,4.10960812001167,4.85659733450365,4.28387185478812,4.94069302670178,5.15322607500554,5.09697328289763,5.00821198304444
"PDZK1IP1 - mRNA",5.95762948965226,6.16574718500725,6.28597389371737,5.97677702228667,5.68377518288966,5.54539086672292,5.8363144987552,5.3676725741793,3.84415422471054,4.00208634093009,4.38781158974131,4.56709070071005,4.59585343106833,4.81516213180624,4.93749731725294,5.19213039485903,4.71275610766887
"KIR3DL2 - mRNA",6.71251702706657,6.3408339059193,6.36614421841593,5.70469742541514,5.48673818180682,5.61250510611104,5.72528324898752,5.75100123586055,3.84415422471054,3.91962420721993,4.10960812001167,4.56709070071005,4.78849852392578,4.90005103817791,4.84128198900595,5.41890133563159,4.71275610766887
"CSF2 - mRNA",6.27955759846801,5.29901374069462,5.88461137598771,4.731664476089,5.08338273666273,5.47500158825867,5.6049890887815,5.5989981811102,3.84415422471054,3.75774548029958,4.10960812001167,4.56709070071005,5.06151687792496,4.85823090795938,4.30522914412574,4.59173805215509,4.64564183321522
"PLA2G2A - mRNA",6.1275545194672,5.73511273282084,5.96404590976258,5.18623034395721,5.65274827872707,5.90796099072935,5.72528324898752,5.54455039136376,3.84415422471054,4.22447885230468,4.10960812001167,4.13413122040004,4.52546405544876,4.94069302670178,4.68374068879149,4.95946971699429,4.74517751445099
"PDGFA - mRNA",6.60148562278491,5.29901374069462,5.54900834885453,4.97677699937876,5.52150377002877,6.19746747905179,5.54085866917313,5.6514655202132,3.84415422471054,4.00208634093009,4.10960812001167,4.61955809452065,4.78849852392578,5.01869545711284,4.84128198900595,5.0298590890464,4.74517751445099
"TNFRSF11A - mRNA",6.91182588765314,6.11844148161637,6.24415373107363,5.36909435016125,5.68377518288966,5.15307342849817,5.6049890887815,5.6514655202132,3.84415422471054,3.75774548029958,4.5322015515829,4.71909383067205,4.95842358337107,4.98022134899074,4.15322603446413,4.9950935814872,4.80791329154546
"PIK3R5 - mRNA",6.71251702706657,5.7965133971117,5.9895809013168,5.46863000509494,6.01182934870178,5.40100095901364,5.54085866917313,6.23642798266487,3.84415422471054,4.15408955142472,4.10960812001167,4.71909383067205,5.15773226286527,5.60365803200692,4.68374068879149,5.09697328289763,5.31941359573276
"LGALS9 - mRNA",6.04509238962028,6.21155088341217,6.08742836467014,5.02117112290229,5.33863969759953,5.40100095901364,4.27467830509831,5.42907299363566,5.29023067248037,4.73905207915731,4.38781158974131,4.76639952071312,4.59585343106833,4.85823090795938,3.98330101275111,4.92294393608456,4.92574972528493
"FOXP3 - mRNA",5.95762948965226,5.91199061053829,5.58295566931197,4.78413190180102,5.33863969759953,5.32299853806237,4.27467830509831,5.23642798266487,4.85413152948008,3.75774548029958,4.10960812001167,4.13413122040004,4.78849852392578,4.41462422067134,3.85032798039789,4.92294393608456,5.00821198304444
"SOX2 - mRNA",5.95762948965226,5.96643828895889,5.58295566931197,5.33432892689219,5.98716735537387,5.85351317159047,4.27467830509831,5.42907299363566,3.84415422471054,4.87655554888437,4.72484669187665,4.98212824563508,5.37346098984514,4.98022134899074,4.56826345266013,4.76682469204475,5.06067928926675
"TWIST1 - mRNA",6.1275545194672,6.16574718500725,5.64854398953653,5.59148686125929,5.25846928881647,5.73803584812792,4.27467830509831,5.23642798266487,4.67355936364789,4.96144441560067,4.46181213328202,4.85659733450365,5.20353606235663,5.47120768919727,4.93749731725294,5.28139777478665,5.06067928926675
"SIRPB2 - mRNA",6.27955759846801,6.11844148161637,5.9895809013168,5.56173951537186,5.55545111071705,5.32299853806237,4.27467830509831,5.6514655202132,3.84415422471054,4.08008899983569,4.10960812001167,4.39716565362155,5.29099891972839,5.16308530710967,4.37561840946753,4.80746667507007,4.80791329154546
"CXCL5 - mRNA",6.20555702386624,6.11844148161637,5.93805071131441,5.8347580561207,5.88407378659805,5.96042835055578,4.27467830509831,5.30354219070007,3.84415422471054,3.83216139576162,4.10960812001167,4.85659733450365,5.29099891972839,5.3854777341983,4.30522914412574,4.72500451790874,4.46277780410475
"IL1B - mRNA",6.65806926314974,5.73511273282084,6.03933392112034,5.80966697094284,5.82962596029606,6.10726977027527,4.27467830509831,5.702091601201,4.67355936364789,4.15408955142472,4.10960812001167,4.39716565362155,4.72709793840736,5.09269600740399,4.30522914412574,5.0298590890464,4.86803435335696
"WNT5B - mRNA",6.27955759846801,5.96643828895889,5.85713064895757,5.36909435016125,6.05992367245576,6.01105454666099,4.27467830509831,5.79830685298999,3.84415422471054,3.75774548029958,4.10960812001167,4.71909383067205,4.66296755641934,5.12832004706396,4.73818848113006,4.84699498773588,4.53872662043157
"PDCD1 - mRNA",6.20555702386624,6.0695318718268,6.24415373107363,5.59148686125929,5.45111448924894,5.85351317159047,4.27467830509831,5.79830685298999,3.84415422471054,4.15408955142472,4.10960812001167,4.71909383067205,4.52546405544876,5.16308530710967,4.84128198900595,4.72500451790874,4.98124490414892
